user_id,organization_id,user_name,role,is_registered,created_at,last_active_at
USR-01066,ORG-0109, Drew Lee  ,member,True,2024-07-31,2026-02-26
USR-01067,ORG-0109,Mackenzie Jensen, member ,True,2024-08-06,2025-11-09
USR-01068,ORG-0109,Riley Jensen,member,False,2024-07-29,2024-08-09
USR-01069,ORG-0109,Alex Young,member,False,2024-06-28,2024-07-08
USR-01070,ORG-0109,Morgan Thomas,member,True,2024-06-30,2025-12-30
USR-01071,ORG-0110,Avery Lewis,owner,True,2024-04-10,2024-11-04
USR-01072,ORG-0110,Cameron Brown,admin,True,2024-03-25,2024-07-15
USR-01073,ORG-0110, Alex Harris  ,admin,True,2024-03-28,2024-10-17
USR-01074,ORG-0110,Jordan Harris,manager,True,2024-05-04,2024-10-05
USR-01075,ORG-0111,Sage Garcia,owner,True,2024-11-03,2025-08-16
USR-01076,ORG-0111,Morgan Patel,admin,True,2024-11-12,2026-02-17
USR-01077,ORG-0111,Reese Kim,admin,True,2024-10-13,2026-02-10
USR-01078,ORG-0111,Skyler Walker,manager,True,2024-11-15,2026-02-13
USR-01079,ORG-0111,Gray Nguyen,member,True,2024-11-15,2026-02-04
USR-01080,ORG-0112,Kendall Lee,owner,True,2025-05-14,2026-02-27
USR-01081,ORG-0112,Taylor Martin,admin,True,2025-04-14,2026-02-08
USR-01082,ORG-0112,Kit Mueller,admin,True,2025-05-04,2025-05-08
USR-01083,ORG-0112,Jamie Clark,manager,True,2025-05-12,2026-02-07
USR-01084,ORG-0112,Ellis Jensen,member,True,2025-04-01,2026-01-01
USR-01085,ORG-0112,Taylor Mueller,member,True,2025-05-04,2026-02-26
USR-01086,ORG-0112,Harper Jensen,member,True,2025-03-19,2026-02-01
USR-01087,ORG-0112,Haven Mueller,member,True,2025-03-27,2026-02-13
USR-01088,ORG-0113,Kit Brown,owner,True,2023-08-31,2026-01-17
USR-01089,ORG-0113,Harper Nguyen,admin,True,2023-09-02,2025-12-22
USR-01090,ORG-0113, Logan Garcia  ,admin,True,2023-08-01,2026-02-10
USR-01091,ORG-0113,Noel Walker,manager,True,2023-08-19,2026-01-11
USR-01092,ORG-0113,Sage Garcia,member,True,2023-09-19,2026-02-25
USR-01093,ORG-0114,Taylor Patel,owner,True,2025-06-10,2026-02-14
USR-01094,ORG-0114,Drew Mueller,admin,True,2025-06-23,2026-01-26
USR-01095,ORG-0114,Kendall Smith,admin,True,2025-07-01,2026-01-30
USR-01096,ORG-0114,Logan Kim,manager,True,2025-06-15,2026-02-22
USR-01097,ORG-0114,Kit Chen,manager,True,2025-06-16,2026-01-15
USR-01098,ORG-0114,Casey Clark,manager,True,2025-05-26,2026-02-23
USR-01099,ORG-0114,Parker Smith,manager,True,2025-06-06,2026-02-10
USR-01100,ORG-0114,Ellis Anderson,manager,True,2025-06-04,2026-02-22
USR-01101,ORG-0114, Indigo Lewis  ,manager,True,2025-06-23,2026-02-28
USR-01102,ORG-0114,Taylor Jackson,member,False,2025-05-19,2025-05-29
USR-01103,ORG-0114,Blake Young,member,True,2025-06-23,2026-01-17
USR-01104,ORG-0114,Parker Jackson,member,True,2025-07-03,2026-02-25
USR-01105,ORG-0114,Emerson Lee,member,True,2025-05-24,2026-01-21
USR-01106,ORG-0114,Sage Martin,member,True,2025-05-10,2026-02-22
USR-01107,ORG-0114,Indigo Jensen,member,True,2025-05-10,2026-02-24
USR-01108,ORG-0114,Ellis Walker,member,True,2025-05-23,2026-02-08
USR-01109,ORG-0114,Riley Jackson,member,True,2025-05-07,2026-02-24
USR-01110,ORG-0114,Skyler Brown,member,True,2025-05-24,2026-02-28
USR-01111,ORG-0114,Jules Garcia,member,True,2025-06-14,2026-02-21
USR-01112,ORG-0114,Logan Patel,member,True,2025-06-30,2026-02-22
USR-01113,ORG-0114,Drew Brown,member,False,2025-05-13,2025-05-26
USR-01114,ORG-0114,Alex Lewis,member,True,2025-06-11,2026-02-28
USR-01115,ORG-0114,Harper Patel,member,True,2025-06-24,2026-02-05
USR-01116,ORG-0114,Dakota Anderson,member,True,2025-06-08,2026-02-26
USR-01117,ORG-0114,Gray Williams,member,False,2025-05-06,2025-05-18
USR-01118,ORG-0115,Emerson Hall,owner,True,2023-10-13,2026-02-28
USR-01119,ORG-0115,Jordan Ali,admin,True,2023-09-04,2026-01-21
USR-01120,ORG-0115,Quinn Hall,admin,True,2023-10-08,2026-02-26
USR-01121,ORG-0115,Skyler Thomas,manager,True,2023-09-26,2026-01-04
USR-01122,ORG-0116,Drew White,owner,True,2025-01-17,2025-10-19
USR-01123,ORG-0116,Kit Patel,admin,True,2025-01-05,2025-08-10
USR-01124,ORG-0116,Drew Kim,admin,True,2025-02-03,2026-02-04
USR-01125,ORG-0116,Sage Smith,manager,True,2025-02-02,2025-09-12
USR-01126,ORG-0116,Reese Chen,member,True,2025-01-18,2026-01-17
USR-01127,ORG-0116,Casey Smith,member,True,2025-01-14,2025-11-27
USR-01128,ORG-0116,Jules Tanaka,member,True,2025-02-24,2025-11-02
USR-01129,ORG-0116,Kendall Harris,member,True,2025-01-13,2026-02-11
USR-01130,ORG-0116,Taylor Young,member,True,2025-02-24,2025-10-10
USR-01131,ORG-0116,Logan Harris,member,True,2025-02-23,2025-12-17
USR-01132,ORG-0116,Taylor Hall,member,True,2025-01-15,2026-02-28
USR-01133,ORG-0117,Skyler White,owner,True,2023-05-23,2025-12-29
USR-01134,ORG-0117,Casey Jensen,admin,True,2023-06-11,2025-10-27
USR-01135,ORG-0117,Gray Brown,admin,True,2023-06-06,2026-01-23
USR-01136,ORG-0117, Jordan White  ,manager,True,2023-04-30,2026-01-23
USR-01137,ORG-0117,Morgan Mueller,manager,True,2023-04-28,2025-12-13
USR-01138,ORG-0117,Riley Clark,manager,True,2023-05-12,2025-02-14
USR-01139,ORG-0117,Kendall Silva,manager,True,2023-06-17,2026-02-19
USR-01140,ORG-0117,Casey Garcia,manager,True,2023-06-08,2026-02-11
USR-01141,ORG-0117,Reese Ali,manager,True,2023-06-07,2026-02-07
USR-01142,ORG-0117,Jules Anderson,member,False,2023-04-24,2023-05-07
USR-01143,ORG-0117,Riley Lopez,member,True,2023-04-24,2026-02-27
USR-01144,ORG-0117,Parker Wright, member ,True,2023-05-07,2025-11-20
USR-01145,ORG-0117,Gray Hall,member,True,2023-06-07,2025-10-18
USR-01146,ORG-0117,Casey Brown,member,True,2023-04-28,2025-03-03
USR-01147,ORG-0117, Mackenzie Williams  ,member,True,2023-05-15,2025-10-08
USR-01148,ORG-0117,Riley Harris,member,False,2023-06-02,2023-06-05
USR-01149,ORG-0117, Riley Clark  ,member,True,2023-05-20,2026-01-06
USR-01150,ORG-0117,Taylor Martin,member,True,2023-06-10,2025-11-14
USR-01151,ORG-0117,Finley Park,member,True,2023-04-19,2025-05-16
USR-01152,ORG-0117,Quinn Garcia,member,True,2023-05-22,2026-01-19
USR-01153,ORG-0117,Reese Costa,member,True,2023-06-13,
USR-01154,ORG-0117,Noel Thomas, member ,True,2023-05-03,2025-12-31
USR-01155,ORG-0117, Sage Lee  ,member,True,2023-05-02,2025-10-30
USR-01156,ORG-0117,Quinn Garcia,member,True,2023-06-08,2025-07-10
USR-01157,ORG-0117,Indigo Lopez,member,True,2023-05-19,2025-12-24
USR-01158,ORG-0118,Jordan Chen,owner,True,2024-05-19,2024-10-07
USR-01159,ORG-0118,Finley Tanaka,admin,True,2024-04-21,2024-11-20
USR-01160,ORG-0119,Cameron Jensen,owner,True,2024-07-09,2025-12-26
USR-01161,ORG-0119,Gray Wright, admin ,True,2024-07-18,2026-02-14
USR-01162,ORG-0119, Kendall Chen  ,admin,True,2024-06-06,2026-01-27
USR-01163,ORG-0119,Drew Chen,manager,True,2024-07-29,2026-01-16
USR-01164,ORG-0119,Riley Hall,member,True,2024-06-01,2026-02-26
USR-01165,ORG-0120,Avery Lewis,owner,True,2025-07-05,2026-01-04
USR-01166,ORG-0120,Parker White,admin,True,2025-06-27,2026-02-08
USR-01167,ORG-0120,Jamie Brown,admin,True,2025-07-24,2025-08-12
USR-01168,ORG-0120,Skyler Wright,manager,True,2025-06-27,2026-02-21
USR-01169,ORG-0120,Morgan Jensen,manager,True,2025-06-21,2025-12-30
USR-01170,ORG-0120,Drew Park,manager,True,2025-08-01,2025-08-14
USR-01171,ORG-0120,Jules Silva,manager,True,2025-06-11,2025-10-30
USR-01172,ORG-0120,Logan Chen,manager,True,2025-08-02,2025-08-25
USR-01173,ORG-0120,Quinn Lopez,manager,True,2025-07-16,2026-02-03
USR-01174,ORG-0120,Harper Costa,member,True,2025-06-15,2025-07-07
USR-01175,ORG-0120,Quinn Martin,member,True,2025-06-29,2025-10-30
USR-01176,ORG-0120,Quinn Jensen,member,False,2025-06-15,2025-06-27
USR-01177,ORG-0120,Parker Chen,member,True,2025-06-24,2026-02-10
USR-01178,ORG-0120,Indigo Williams,member,True,2025-07-06,2025-09-14
USR-01179,ORG-0120,Ellis Jensen,member,True,2025-06-21,2025-06-27
USR-01180,ORG-0120,Reese Nguyen,member,True,2025-07-27,2025-07-29
USR-01181,ORG-0120,Reese Wright,member,True,2025-06-17,2025-10-02
USR-01182,ORG-0120,Noel King,member,True,2025-06-21,2025-08-12
USR-01183,ORG-0120,Indigo Thomas,member,True,2025-07-08,2025-12-15
USR-01184,ORG-0120,Quinn White,member,True,2025-07-07,2025-10-22
USR-01185,ORG-0120,Cameron Smith,member,True,2025-07-23,2026-02-26
USR-01186,ORG-0120,Indigo Silva,member,True,2025-06-22,2025-12-10
USR-01187,ORG-0120,Parker Silva,member,True,2025-08-03,2026-01-27
USR-01188,ORG-0120,Casey Lopez,member,True,2025-07-13,2025-12-18
USR-01189,ORG-0120,Jamie Chen,member,True,2025-06-09,2026-01-04
USR-01190,ORG-0121,Jamie Thomas,owner,True,2024-09-09,2026-01-29
USR-01191,ORG-0121,Logan Hall,admin,True,2024-10-05,2025-12-01
USR-01192,ORG-0121,Blake Young,admin,True,2024-08-21,2026-02-15
USR-01193,ORG-0121,Kendall Anderson,manager,True,2024-08-30,2026-02-05
USR-01194,ORG-0121,Ellis Smith,member,True,2024-09-28,2025-11-29
USR-01195,ORG-0121,Quinn Kim,member,True,2024-09-06,2025-12-26
USR-01196,ORG-0121,Sage Patel,member,True,2024-08-16,2026-02-01
USR-01197,ORG-0122,Kendall King,owner,True,2024-07-05,2026-01-24
USR-01198,ORG-0122,Drew White,admin,True,2024-05-31,2026-02-25
USR-01199,ORG-0123,Kendall Walker,owner,True,2025-10-22,2026-01-11
USR-01200,ORG-0123,Indigo Clark,admin,True,2025-11-08,2026-01-12
USR-01201,ORG-0123,Riley Hall,admin,True,2025-12-08,2026-01-19
USR-01202,ORG-0123,Finley Martin,manager,True,2025-11-12,2026-01-30
USR-01203,ORG-0123,Alex King,member,True,2025-11-23,2026-02-16
USR-01204,ORG-0124,Mackenzie Chen,owner,True,2025-12-01,2025-12-03
USR-01205,ORG-0124,Jamie Walker,admin,True,2025-11-30,2025-12-05
USR-01206,ORG-0124,Blake Harris,admin,True,2025-12-17,2025-12-23
USR-01207,ORG-0124,Parker Hall,manager,True,2025-11-26,2025-12-01
USR-01208,ORG-0125,Reese Wright, owner ,True,2024-01-21,2024-12-15
USR-01209,ORG-0125,Drew Lopez,admin,True,2024-01-03,2024-12-06
USR-01210,ORG-0126,Jules Chen,owner,True,2025-09-18,2026-01-14
USR-01211,ORG-0126,Harper Costa,admin,True,2025-10-10,2026-02-22
USR-01212,ORG-0126,Reese Chen,admin,True,2025-10-04,2026-01-15
USR-01213,ORG-0126,Finley Nguyen,manager,True,2025-10-22,2026-02-22
USR-01214,ORG-0127,Noel Clark,owner,True,2024-07-06,2026-02-13
USR-01215,ORG-0127,Quinn Kim,admin,True,2024-06-08,2026-02-17
USR-01216,ORG-0128,Sage Anderson,owner,True,2025-07-15,2026-02-13
USR-01217,ORG-0128,Ellis White,admin,True,2025-07-23,2026-02-23
USR-01218,ORG-0129,Ellis Lewis,owner,True,2025-04-01,2026-01-26
USR-01219,ORG-0129,Avery Jensen,admin,True,2025-03-06,2026-02-09
USR-01220,ORG-0129,Jules Mueller,admin,True,2025-03-16,2026-02-28
USR-01221,ORG-0130,Cameron Chen,owner,True,2024-12-27,2025-01-10
USR-01222,ORG-0130,Finley Costa,admin,True,2025-01-20,2025-01-21
USR-01223,ORG-0130,Logan Thomas,admin,True,2025-01-25,2025-02-02
USR-01224,ORG-0130, Haven Garcia  ,manager,True,2025-01-22,2025-01-28
USR-01225,ORG-0130,Skyler Young,member,True,2025-01-26,2025-02-03
USR-01226,ORG-0130,Kendall Harris,member,True,2025-01-15,2025-01-29
USR-01227,ORG-0130,Blake Hall,member,True,2025-02-21,2025-03-03
USR-01228,ORG-0131,Jules Wright,owner,True,2025-10-18,2025-12-09
USR-01229,ORG-0131, Taylor Patel  ,admin,True,2025-10-14,2025-12-03
USR-01230,ORG-0131,Jules Nguyen,admin,True,2025-10-07,2026-01-11
USR-01231,ORG-0131, Taylor Garcia  ,manager,True,2025-09-29,2026-02-23
USR-01232,ORG-0131,Blake Kim,member,True,2025-10-20,2026-01-10
USR-01233,ORG-0131,Quinn Thomas,member,True,2025-11-18,2026-01-22
USR-01234,ORG-0132,Skyler Jackson,owner,True,2025-03-20,2025-09-05
USR-01235,ORG-0132,Casey Anderson,admin,True,2025-02-11,2025-06-20
USR-01236,ORG-0132,Jamie Williams,admin,True,2025-03-08,2025-07-17
USR-01237,ORG-0132, Sage Smith  ,manager,True,2025-02-07,2025-09-14
USR-01238,ORG-0132,Alex King,manager,True,2025-03-12,2026-01-29
USR-01239,ORG-0132,Mackenzie Martin,member,True,2025-02-10,2025-12-17
USR-01240,ORG-0132,Emerson Martin,member,True,2025-03-02,2026-02-26
USR-01241,ORG-0132,Logan White,member,True,2025-03-03,2026-01-01
USR-01242,ORG-0132,Haven Jackson, member ,True,2025-02-17,2026-01-26
USR-01243,ORG-0132,Parker Kim,member,True,2025-03-18,2026-02-22
USR-01244,ORG-0132,Riley Hall,member,True,2025-02-05,2025-11-10
USR-01245,ORG-0132,Finley Tanaka,member,True,2025-03-10,2025-08-14
USR-01246,ORG-0132,Casey Costa,member,True,2025-02-07,2026-02-27
USR-01247,ORG-0133,Reese Lopez,owner,True,2025-12-11,2026-02-15
USR-01248,ORG-0133,Blake Jackson,admin,True,2025-12-19,2026-01-27
USR-01249,ORG-0133,Riley Nguyen,admin,True,2026-01-23,2026-02-21
USR-01250,ORG-0134,Morgan Chen,owner,True,2023-12-27,2025-12-15
USR-01251,ORG-0134,Parker Kim,admin,True,2024-01-04,2025-08-16
USR-01252,ORG-0134,Cameron Costa,admin,True,2023-12-18,2026-02-22
USR-01253,ORG-0134,Quinn Jackson,manager,False,2024-01-21,2024-01-26
USR-01254,ORG-0134,Emerson Costa,member,True,2023-12-16,2026-01-29
USR-01255,ORG-0134,Noel Nguyen,member,True,2024-01-10,2026-02-25
USR-01256,ORG-0134,Kit Smith,member,True,2024-01-01,2026-01-13
USR-01257,ORG-0135, Kendall Lopez  ,owner,True,2025-10-21,2026-02-18
USR-01258,ORG-0135,Casey Smith,admin,True,2025-11-17,2026-02-18
USR-01259,ORG-0135,Noel Thomas,admin,True,2025-10-22,2026-02-20
USR-01260,ORG-0135,Sage Clark,manager,True,2025-10-19,2026-01-15
USR-01261,ORG-0135, Dakota Walker  ,manager,True,2025-11-06,
USR-01262,ORG-0135, Gray White  , manager ,True,2025-11-16,2026-01-03
USR-01263,ORG-0135,Kendall Jensen,manager,True,2025-11-14,2025-11-27
USR-01264,ORG-0135,Logan Wright,manager,True,2025-10-03,2025-10-14
USR-01265,ORG-0135, Noel Garcia  ,manager,False,2025-10-20,2025-10-30
USR-01266,ORG-0135,Reese Young,member,True,2025-10-15,2025-12-20
USR-01267,ORG-0135,Taylor Jensen,member,True,2025-10-04,2025-10-16
USR-01268,ORG-0135,Quinn White,member,True,2025-11-03,2026-02-12
USR-01269,ORG-0135, Kit Walker  ,member,True,2025-10-18,2025-12-30
USR-01270,ORG-0135,Taylor Jackson,member,True,2025-11-24,2025-11-28
USR-01271,ORG-0135,Skyler Patel,member,True,2025-11-02,2025-11-12
USR-01272,ORG-0135,Logan Jensen,member,True,2025-11-08,
USR-01273,ORG-0135,Jordan Lopez,member,True,2025-11-12,2026-01-20
USR-01274,ORG-0135,Casey Clark,member,True,2025-11-24,2026-02-06
USR-01275,ORG-0135,Harper Costa,member,True,2025-10-01,2025-12-04
USR-01276,ORG-0135,Finley Tanaka,member,True,2025-10-29,2025-11-07
USR-01277,ORG-0135,Taylor Brown,member,True,2025-11-16,2025-11-24
USR-01278,ORG-0135,Drew Park,member,True,2025-11-21,2025-11-29
USR-01279,ORG-0135,Riley Hall,member,True,2025-11-16,2026-01-21
USR-01280,ORG-0135,Jamie Lewis,member,True,2025-11-27,2026-02-27
USR-01281,ORG-0135, Haven White  ,member,True,2025-11-08,2025-12-16
USR-01282,ORG-0136,Indigo Thomas,owner,True,2024-06-12,2026-02-11
USR-01283,ORG-0136,Taylor Lopez,admin,True,2024-06-28,2025-11-11
USR-01284,ORG-0136,Ellis Ali,admin,True,2024-05-27,2026-02-19
USR-01285,ORG-0136,Alex Park,manager,True,2024-07-01,2025-12-30
USR-01286,ORG-0136,Jamie Nguyen,member,True,2024-06-26,2026-02-12
USR-01287,ORG-0136,Parker Walker, member ,True,2024-07-19,2025-12-22
USR-01288,ORG-0136,Riley Young,member,True,2024-06-15,2026-02-26
USR-01289,ORG-0137,Jordan Young,owner,True,2023-11-04,2023-11-20
USR-01290,ORG-0137, Dakota Young  ,admin,True,2023-10-20,2023-11-01
USR-01291,ORG-0137, Dakota Anderson  ,admin,True,2023-10-18,2023-10-30
USR-01292,ORG-0137,Drew Williams,manager,False,2023-09-27,2023-10-07
USR-01293,ORG-0137,Alex Kim,manager,True,2023-09-29,2023-11-08
USR-01294,ORG-0137,Sage Young,manager,True,2023-10-23,2023-10-30
USR-01295,ORG-0137,Sage Lee,manager,True,2023-11-09,2023-12-08
USR-01296,ORG-0137,Riley Anderson,member,True,2023-11-10,
USR-01297,ORG-0137,Avery Smith, member ,True,2023-09-20,2023-11-06
USR-01298,ORG-0137,Logan Patel,member,True,2023-10-21,2023-11-07
USR-01299,ORG-0137,Parker Anderson,member,True,2023-10-19,2023-12-21
USR-01300,ORG-0137,Cameron Martin,member,True,2023-10-26,2023-10-31
USR-01301,ORG-0137,Blake Young,member,True,2023-09-20,2023-10-01
USR-01302,ORG-0137,Drew White,member,True,2023-09-14,2024-01-22
USR-01303,ORG-0137,Riley White,member,True,2023-09-16,2023-10-04
USR-01304,ORG-0137,Kendall Wright,member,True,2023-10-27,2023-10-29
USR-01305,ORG-0137,Riley Chen,member,True,2023-09-30,2023-12-24
USR-01306,ORG-0137,Sage Lopez,member,False,2023-10-05,2023-10-10
USR-01307,ORG-0137,Dakota Thomas,member,True,2023-10-23,2024-01-20
USR-01308,ORG-0138, Ellis Martin  ,owner,True,2023-05-08,2026-01-15
USR-01309,ORG-0138,Ellis Garcia,admin,True,2023-06-04,2025-02-03
USR-01310,ORG-0138,Ellis Nguyen,admin,True,2023-05-31,2025-12-08
USR-01311,ORG-0138,Emerson King,manager,True,2023-05-17,2026-02-21
USR-01312,ORG-0138,Skyler Hall,manager,True,2023-05-16,2025-04-20
USR-01313,ORG-0138,Blake Clark,manager,True,2023-05-20,2026-01-02
USR-01314,ORG-0138,Parker Costa,manager,True,2023-06-18,2025-02-02
USR-01315,ORG-0138,Casey Thomas,manager,True,2023-05-15,2026-02-20
USR-01316,ORG-0138,Logan Park,manager,True,2023-05-18,2026-02-18
USR-01317,ORG-0138,Riley Garcia,member,True,2023-05-10,2026-01-09
USR-01318,ORG-0138, Avery Young  ,member,True,2023-05-09,2025-10-08
USR-01319,ORG-0138, Noel Harris  ,member,True,2023-06-10,2025-10-13
USR-01320,ORG-0138,Mackenzie King,member,True,2023-05-31,2025-11-29
USR-01321,ORG-0138,Blake Walker,member,True,2023-06-17,2026-01-10
USR-01322,ORG-0138,Kendall Lopez,member,True,2023-05-01,2025-08-20
USR-01323,ORG-0138,Casey Lopez,member,True,2023-04-28,2026-02-03
USR-01324,ORG-0138,Dakota Clark,member,True,2023-05-20,2025-12-02
USR-01325,ORG-0138,Kendall Wright,member,True,2023-06-04,2025-09-15
USR-01326,ORG-0138,Emerson Nguyen,member,True,2023-06-11,2025-12-21
USR-01327,ORG-0138,Drew Young,member,True,2023-05-04,2025-11-20
USR-01328,ORG-0138,Indigo Clark,member,True,2023-05-06,2026-02-13
USR-01329,ORG-0138, Dakota Kim  ,member,True,2023-05-10,2025-10-16
USR-01330,ORG-0138,Taylor Park,member,True,2023-06-10,2025-11-02
USR-01331,ORG-0138,Morgan Patel,member,True,2023-04-28,2026-01-27
USR-01332,ORG-0138, Ellis Park  ,member,True,2023-04-29,2025-08-18
USR-01333,ORG-0139,Mackenzie White,owner,True,2023-01-25,2026-02-23
USR-01334,ORG-0139,Logan Garcia,admin,True,2023-03-21,2026-02-19
USR-01335,ORG-0140,Jordan Patel,owner,True,2025-10-07,2026-02-26
USR-01336,ORG-0140,Skyler Smith,admin,True,2025-11-05,2026-01-05
USR-01337,ORG-0140,Morgan Hall,admin,True,2025-09-25,2026-02-26
USR-01338,ORG-0140,Kit Harris,manager,True,2025-10-01,2026-02-16
USR-01339,ORG-0141,Riley Lee,owner,True,2024-01-01,2026-01-21
USR-01340,ORG-0141, Alex Patel  ,admin,True,2023-12-19,2026-02-22
USR-01341,ORG-0141,Indigo Lewis,admin,True,2024-02-08,2026-01-25
USR-01342,ORG-0141,Cameron White,manager,True,2024-01-01,2025-12-09
USR-01343,ORG-0141,Indigo Thomas,member,True,2024-01-28,2025-12-10
USR-01344,ORG-0142,Mackenzie White,owner,True,2023-03-03,2025-10-25
USR-01345,ORG-0142,Morgan Young,admin,True,2023-04-05,2025-11-25
USR-01346,ORG-0142,Ellis Smith,admin,True,2023-04-01,2026-02-25
USR-01347,ORG-0142,Quinn Clark,manager,True,2023-03-11,2026-01-09
USR-01348,ORG-0142,Riley Wright,manager,True,2023-04-16,2025-11-19
USR-01349,ORG-0142,Drew Garcia,manager,True,2023-04-27,2026-02-22
USR-01350,ORG-0142,Mackenzie King,member,True,2023-04-13,2025-12-15
USR-01351,ORG-0142,Blake White, member ,True,2023-03-10,2025-08-09
USR-01352,ORG-0142,Morgan Nguyen,member,True,2023-04-21,2026-01-07
USR-01353,ORG-0142, Harper Park  ,member,True,2023-03-12,2026-02-06
USR-01354,ORG-0142,Jamie Garcia,member,True,2023-04-16,2025-11-30
USR-01355,ORG-0142,Morgan Williams,member,True,2023-03-06,2026-02-24
USR-01356,ORG-0142,Logan Walker,member,True,2023-03-22,2025-11-25
USR-01357,ORG-0142,Noel Lewis,member,True,2023-03-01,2026-01-20
USR-01358,ORG-0142,Logan Garcia,member,True,2023-03-23,2026-01-08
USR-01359,ORG-0142,Reese Lewis,member,True,2023-03-18,2025-12-29
USR-01360,ORG-0142,Haven Williams,member,True,2023-03-13,2026-02-18
USR-01361,ORG-0143,Indigo Park, owner ,True,2024-08-11,2026-02-27
USR-01362,ORG-0143,Indigo Patel,admin,True,2024-09-25,2025-10-08
USR-01363,ORG-0143, Haven Hall  ,admin,True,2024-08-29,2026-01-18
USR-01364,ORG-0143,Skyler Costa,manager,False,2024-08-10,2024-08-16
USR-01365,ORG-0143,Skyler Anderson,member,True,2024-09-11,2025-10-29
USR-01366,ORG-0143,Kendall Thomas,member,True,2024-09-10,
USR-01367,ORG-0143,Morgan Kim,member,True,2024-08-24,2026-01-25
USR-01368,ORG-0144,Drew Lopez,owner,True,2023-07-30,2026-02-24
USR-01369,ORG-0144,Riley Patel,admin,True,2023-06-26,2026-02-24
USR-01370,ORG-0145,Reese King, owner ,True,2024-01-27,2024-05-20
USR-01371,ORG-0145,Morgan Silva,admin,True,2024-02-24,2024-05-22
USR-01372,ORG-0146,Drew Anderson,owner,True,2024-12-24,2026-01-16
USR-01373,ORG-0146, Ellis Clark  ,admin,True,2025-01-25,2025-06-11
USR-01374,ORG-0146,Parker White,admin,True,2024-12-24,2025-09-03
USR-01375,ORG-0146,Ellis Hall,manager,True,2025-01-27,2025-12-09
USR-01376,ORG-0146,Harper Costa,manager,True,2025-01-06,2025-11-07
USR-01377,ORG-0146,Harper Anderson,manager,True,2025-01-08,2026-01-18
USR-01378,ORG-0146,Ellis Williams,manager,True,2024-12-13,2025-12-08
USR-01379,ORG-0146,Logan Anderson,manager,True,2024-12-21,2026-01-02
USR-01380,ORG-0146,Casey Smith,manager,True,2024-12-13,2025-08-31
USR-01381,ORG-0146,Haven Patel,member,True,2025-01-07,2025-12-26
USR-01382,ORG-0146,Riley Ali,member,True,2025-01-14,2026-01-29
USR-01383,ORG-0146,Casey Tanaka,member,True,2025-01-15,2025-01-20
USR-01384,ORG-0146, Ellis Patel  ,member,True,2025-01-18,2025-11-23
USR-01385,ORG-0146, Ellis Anderson  ,member,True,2025-01-26,2025-08-09
USR-01386,ORG-0146, Dakota Lee  ,member,True,2025-01-07,2025-12-30
USR-01387,ORG-0146, Cameron Jackson  ,member,True,2024-12-28,2025-08-14
USR-01388,ORG-0146,Noel Jackson,member,True,2024-12-08,2025-12-03
USR-01389,ORG-0146,Jordan Park,member,True,2025-02-01,2025-03-28
USR-01390,ORG-0146,Harper Williams,member,True,2024-12-27,2026-02-08
USR-01391,ORG-0146,Kendall Williams,member,False,2024-12-09,2024-12-14
USR-01392,ORG-0146,Noel Lee,member,True,2025-01-31,2026-02-12
USR-01393,ORG-0146,Jules Clark,member,True,2024-12-17,2025-07-06
USR-01394,ORG-0146,Casey Tanaka,member,True,2025-01-21,2025-09-15
USR-01395,ORG-0146,Ellis Garcia,member,True,2025-01-12,2025-10-24
USR-01396,ORG-0146,Skyler Jackson,member,True,2025-01-19,2026-02-19
USR-01397,ORG-0147,Logan Jackson,owner,True,2025-07-20,2026-01-31
USR-01398,ORG-0147,Riley Thomas,admin,True,2025-05-30,2025-09-05
USR-01399,ORG-0147,Harper Mueller,admin,True,2025-06-27,2026-02-26
USR-01400,ORG-0147,Parker Ali,manager,True,2025-07-05,2026-02-01
USR-01401,ORG-0147,Ellis Tanaka,manager,True,2025-06-16,2026-02-21
USR-01402,ORG-0147,Parker Chen,manager,True,2025-06-04,2025-09-11
USR-01403,ORG-0147, Finley Hall  ,manager,True,2025-07-13,2026-02-28
USR-01404,ORG-0147, Ellis Wright  ,member,True,2025-07-06,2026-02-17
USR-01405,ORG-0147, Morgan Park  ,member,True,2025-06-18,2025-06-23
USR-01406,ORG-0147,Jamie Costa, member ,True,2025-05-30,2025-10-25
USR-01407,ORG-0147,Avery Silva,member,True,2025-07-07,2026-02-23
USR-01408,ORG-0147, Taylor Lopez  ,member,True,2025-07-10,2025-10-17
USR-01409,ORG-0147,Dakota Garcia,member,True,2025-06-17,2026-01-02
USR-01410,ORG-0147,Noel Jensen, member ,True,2025-05-29,2025-10-17
USR-01411,ORG-0147,Indigo Park,member,True,2025-07-02,2026-02-19
USR-01412,ORG-0147,Jamie Mueller,member,True,2025-05-28,2025-06-08
USR-01413,ORG-0147,Parker Smith,member,True,2025-06-16,2025-12-23
USR-01414,ORG-0147,Harper Jensen,member,True,2025-07-02,2025-09-07
USR-01415,ORG-0147,Logan Garcia,member,True,2025-07-10,2025-12-04
USR-01416,ORG-0148,Gray Walker,owner,True,2025-08-25,2025-10-05
USR-01417,ORG-0148,Emerson Nguyen,admin,True,2025-08-22,2025-11-17
USR-01418,ORG-0148,Dakota Costa,admin,True,2025-08-10,2025-11-12
USR-01419,ORG-0148,Quinn Anderson,manager,True,2025-08-23,2025-08-28
USR-01420,ORG-0148,Gray Patel,manager,True,2025-09-05,2025-10-03
